REF_DATE,GEO,DGUID,Sex,Age group,Persons with income,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797231,19.1.5.3,789400,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797232,19.1.5.4,747350,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797233,19.1.5.5,690920,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797234,19.1.5.6,640400,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797235,19.1.5.7,593200,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797236,19.1.5.8,506460,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797237,19.1.5.9,382910,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797238,19.1.5.10,234170,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797239,19.1.5.11,134490,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797240,19.1.5.12,55200,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797241,19.1.5.13,31880,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,45 to 54 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797242,19.1.5.14,21390,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,Total persons with income,Number,223,units,0,v20797245,19.1.6.1,670370,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income under $5,000",Number,223,units,0,v20797246,19.1.6.2,59180,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797247,19.1.6.3,611190,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797248,19.1.6.4,568050,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797249,19.1.6.5,508520,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797250,19.1.6.6,462620,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797251,19.1.6.7,426100,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797252,19.1.6.8,359710,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797253,19.1.6.9,264790,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797254,19.1.6.10,153900,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797255,19.1.6.11,89730,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797256,19.1.6.12,38820,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797257,19.1.6.13,22730,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,55 to 64 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797258,19.1.6.14,15650,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,Total persons with income,Number,223,units,0,v52350802,19.1.9.1,825170,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income under $5,000",Number,223,units,0,v52350803,19.1.9.2,30500,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $5,000 and over",Number,223,units,0,v52350804,19.1.9.3,794670,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $10,000 and over",Number,223,units,0,v52350805,19.1.9.4,766450,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $15,000 and over",Number,223,units,0,v52350806,19.1.9.5,691470,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $20,000 and over",Number,223,units,0,v52350807,19.1.9.6,530380,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $25,000 and over",Number,223,units,0,v52350808,19.1.9.7,424220,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $35,000 and over",Number,223,units,0,v52350809,19.1.9.8,304720,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $50,000 and over",Number,223,units,0,v52350810,19.1.9.9,193860,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $75,000 and over",Number,223,units,0,v52350811,19.1.9.10,95280,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $100,000 and over",Number,223,units,0,v52350812,19.1.9.11,53530,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $150,000 and over",Number,223,units,0,v52350813,19.1.9.12,24750,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $200,000 and over",Number,223,units,0,v52350814,19.1.9.13,14980,,,,0
2015,"Toronto, Ontario",2016S0503535,Both sexes,65 years and over,"Persons with income of $250,000 and over",Number,223,units,0,v52350815,19.1.9.14,10260,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,Total persons with income,Number,223,units,0,v20797293,19.2.1.1,2135560,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income under $5,000",Number,223,units,0,v20797294,19.2.1.2,185790,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $5,000 and over",Number,223,units,0,v20797295,19.2.1.3,1949770,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $10,000 and over",Number,223,units,0,v20797296,19.2.1.4,1824180,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $15,000 and over",Number,223,units,0,v20797297,19.2.1.5,1660520,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $20,000 and over",Number,223,units,0,v20797298,19.2.1.6,1477070,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $25,000 and over",Number,223,units,0,v20797299,19.2.1.7,1332820,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $35,000 and over",Number,223,units,0,v20797300,19.2.1.8,1106950,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $50,000 and over",Number,223,units,0,v20797301,19.2.1.9,820960,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $75,000 and over",Number,223,units,0,v20797302,19.2.1.10,486690,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $100,000 and over",Number,223,units,0,v20797303,19.2.1.11,279870,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $150,000 and over",Number,223,units,0,v20797304,19.2.1.12,117660,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $200,000 and over",Number,223,units,0,v20797305,19.2.1.13,68280,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,"Persons with income of $250,000 and over",Number,223,units,0,v20797306,19.2.1.14,46460,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,All age groups,Median total income,Dollars,81,units,0,v20797307,19.2.1.15,36870,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,Total persons with income,Number,223,units,0,v20797309,19.2.2.1,263470,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income under $5,000",Number,223,units,0,v20797310,19.2.2.2,75760,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797311,19.2.2.3,187710,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797312,19.2.2.4,140080,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797313,19.2.2.5,97810,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797314,19.2.2.6,70230,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797315,19.2.2.7,51930,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797316,19.2.2.8,27930,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797317,19.2.2.9,11320,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797318,19.2.2.10,3000,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797319,19.2.2.11,1070,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797320,19.2.2.12,260,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797321,19.2.2.13,100,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,0 to 24 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797322,19.2.2.14,40,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,Total persons with income,Number,223,units,0,v20797325,19.2.3.1,380860,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income under $5,000",Number,223,units,0,v20797326,19.2.3.2,29860,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797327,19.2.3.3,351000,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797328,19.2.3.4,329630,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797329,19.2.3.5,300010,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797330,19.2.3.6,273160,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797331,19.2.3.7,248850,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797332,19.2.3.8,202560,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797333,19.2.3.9,137750,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797334,19.2.3.10,65400,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797335,19.2.3.11,27130,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797336,19.2.3.12,7290,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797337,19.2.3.13,3240,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,25 to 34 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797338,19.2.3.14,1850,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,Total persons with income,Number,223,units,0,v20797341,19.2.4.1,374510,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income under $5,000",Number,223,units,0,v20797342,19.2.4.2,18780,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797343,19.2.4.3,355740,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797344,19.2.4.4,341410,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797345,19.2.4.5,320310,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797346,19.2.4.6,300130,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797347,19.2.4.7,280990,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797348,19.2.4.8,246770,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797349,19.2.4.9,196720,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797350,19.2.4.10,126890,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797351,19.2.4.11,73280,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797352,19.2.4.12,28430,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797353,19.2.4.13,15330,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,35 to 44 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797354,19.2.4.14,9880,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,Total persons with income,Number,223,units,0,v20797357,19.2.5.1,414370,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income under $5,000",Number,223,units,0,v20797358,19.2.5.2,22670,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797359,19.2.5.3,391700,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797360,19.2.5.4,375720,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797361,19.2.5.5,349740,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797362,19.2.5.6,326610,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $25,000 and over",Number,223,units,0,v20797363,19.2.5.7,306080,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $35,000 and over",Number,223,units,0,v20797364,19.2.5.8,270170,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $50,000 and over",Number,223,units,0,v20797365,19.2.5.9,216070,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $75,000 and over",Number,223,units,0,v20797366,19.2.5.10,140890,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $100,000 and over",Number,223,units,0,v20797367,19.2.5.11,86550,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $150,000 and over",Number,223,units,0,v20797368,19.2.5.12,38020,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $200,000 and over",Number,223,units,0,v20797369,19.2.5.13,22800,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,45 to 54 years,"Persons with income of $250,000 and over",Number,223,units,0,v20797370,19.2.5.14,15780,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,Total persons with income,Number,223,units,0,v20797373,19.2.6.1,331590,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income under $5,000",Number,223,units,0,v20797374,19.2.6.2,24030,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $5,000 and over",Number,223,units,0,v20797375,19.2.6.3,307560,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $10,000 and over",Number,223,units,0,v20797376,19.2.6.4,290710,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $15,000 and over",Number,223,units,0,v20797377,19.2.6.5,264790,,,,0
2015,"Toronto, Ontario",2016S0503535,Males,55 to 64 years,"Persons with income of $20,000 and over",Number,223,units,0,v20797378,19.2.6.6,243540,,,,0
